balcony,bath,bhk,price,site_location,total_sqft,area_type
0,2,3,53.35,Shaniwar Peth,1404,Super built-up  Area
0,2,3,55,Guruwar peth,1430,Super built-up  Area
0,2,3,55,Lulla Nagar,1408,Built-up  Area
0,2,3,56,Sinhagad Road,1344,Super built-up  Area
0,2,3,58,Gultekdi,1350,Super built-up  Area
0,2,3,60,Gultekdi,1155,Built-up  Area
0,2,3,60,Mangalwar peth,1150,Carpet  Area
0,2,3,60,Senapati Bapat Road,800,Built-up  Area
0,2,3,60,Shivaji Nagar,1300,Built-up  Area
0,2,3,62,Shivaji Nagar,1200,Plot  Area
0,2,3,64,Parvati Darshan,1495,Built-up  Area
0,2,3,65,Kondhwa,1200,Plot  Area
0,2,3,65,Nana Peth,1500,Plot  Area
0,2,3,65,Shaniwar Peth,1484,Super built-up  Area
0,2,3,65,Uruli Devachi,900,Built-up  Area
0,2,3,66,Balaji Nagar,1200,Plot  Area
0,2,3,66,Dhole Patil Road,1200,Plot  Area
0,2,3,66,Ganesh Peth,1200,Plot  Area
0,2,3,66,Ghorpadi,1200,Plot  Area
0,2,3,66,Kalyani Nagar,1200,Plot  Area
0,2,3,66,Kondhwa Budruk,1200,Plot  Area
0,2,3,66,Law College Road,1200,Plot  Area
0,2,3,66,Laxmi Road,1200,Super built-up  Area
0,2,3,66,Mundhawa,1200,Plot  Area
0,2,3,66,Pirangut,1200,Plot  Area
0,2,3,66,Raviwar Peth,1200,Plot  Area
0,2,3,66,Swargate,1200,Plot  Area
0,2,3,66,Vadgaon Budruk,1200,Plot  Area
0,2,3,66,Vishrant Wadi,1200,Plot  Area
0,2,3,66.5,Fatima Nagar,1200,Plot  Area
0,2,3,66.5,Nana Peth,1200,Super built-up  Area
0,2,3,67,Ghorpadi,1495,Super built-up  Area
0,2,3,68,Gultekdi,1680,Super built-up  Area
0,2,3,69,Erandwane,2300,Super built-up  Area
0,2,3,70,Bhavani Peth,1440,Built-up  Area
0,2,3,70,Kondhwa,1500,Super built-up  Area
0,2,3,70,Navi Peth,1495,Built-up  Area
0,2,3,70,Parvati Darshan,2300,Built-up  Area
0,2,3,70,Warje,1200,Built-up  Area
0,2,3,72,Mundhawa,1800,Plot  Area
0,2,3,75,Baner road,1531,Super built-up  Area
0,2,3,75,Karve Nagar,1602,Super built-up  Area
0,2,3,75,Manik Bagh,1480,Super built-up  Area
0,2,3,75,Raviwar Peth,1375,Super built-up  Area
0,2,3,78,Katraj,1635,Super built-up  Area
0,2,3,78,Wanowrie,2400,Built-up  Area
0,2,3,80,Katraj,1622,Super built-up  Area
0,2,3,80,Lulla Nagar,1200,Plot  Area
0,2,3,80,Narayan Peth,2400,Super built-up  Area
0,2,3,80,Shivaji Nagar,1410,Built-up  Area
0,2,3,80,Shukrawar Peth,1600,Plot  Area
0,2,3,83,Bhandarkar Road,1350,Built-up  Area
0,2,3,85,Alandi Road,1500,Plot  Area
0,2,3,85,Budhwar Peth,1427,Built-up  Area
0,2,3,89.5,Dapodi,1950,Super built-up  Area
0,2,3,90,Bopodi,1550,Super built-up  Area
0,2,3,90,Deccan Gymkhana,1200,Plot  Area
0,2,3,90,Karve Nagar,3050,Super built-up  Area
0,2,3,92,Bhandarkar Road,1900,Plot  Area
0,2,3,92,Paud Road,1835,Super built-up  Area
0,2,3,93,Gokhale Nagar,1890,Built-up  Area
0,2,3,95,Bund Garden Road,1740,Built-up  Area
0,2,3,95,Lulla Nagar,1852,Super built-up  Area
0,2,3,97,Prabhat Road,1500,Built-up  Area
0,2,3,99,Prabhat Road,1500,Super built-up  Area
0,2,3,100,Dhayari Phata,600,Built-up  Area
0,2,3,100,Model colony,1660,Super built-up  Area
0,2,3,105,Sahakar Nagar,1350,Plot  Area
0,2,3,108,Fatima Nagar,1200,Plot  Area
0,2,3,110,Nagar Road,1850,Super built-up  Area
0,2,3,110,Shivaji Nagar,1000,Built-up  Area
0,2,3,115,Sahakar Nagar,1716,Super built-up  Area
0,2,3,115,Warje,1760,Built-up  Area
0,2,3,120,Pune Railway Station,1668,Built-up  Area
0,2,3,125,Vadgaon Budruk,1603,Built-up  Area
0,2,3,130,Hadapsar Industrial Estate,1200,Built-up  Area
0,2,3,130,Sadashiv Peth,3800,Plot  Area
0,2,3,134,Aundh,1580,Built-up  Area
0,2,3,140,Mundhawa,1350,Plot  Area
0,2,3,140,Sinhagad Road,1600,Super built-up  Area
0,2,3,145,Kothrud,1480,Built-up  Area
0,2,3,148,Prabhat Road,675,Plot  Area
0,2,3,150,Senapati Bapat Road,1200,Plot  Area
0,2,3,160,Wagholi,2320,Plot  Area
0,2,3,175,Parvati Darshan,1350,Plot  Area
0,2,3,180,Ambegaon Budruk,2000,Plot  Area
0,2,3,190,Kasba Peth,1567.2,Super built-up  Area
0,2,3,190,Somwar Peth,1200,Plot  Area
0,2,3,200,Shukrawar Peth,2800,Built-up  Area
0,2,3,360,Shaniwar Peth,2400,Plot  Area
0,2,3,480,Wadgaon Sheri,2400,Plot  Area
0,2,4,87,Ganeshkhind,1500,Built-up  Area
0,2,4,90,Hadapsar,920,Built-up  Area
0,2,4,95,Navi Peth,1200,Plot  Area
0,2,4,110,Prabhat Road,750,Plot  Area
0,2,4,125,Erandwane,1200,Plot  Area
0,2,4,150,Khadki,2200,Plot  Area
0,2,4,280,Karve Road,1410,Plot  Area
0,2,4,280,Kondhwa Budruk,1800,Plot  Area
0,2,4,415,Laxmi Road,2440,Plot  Area
0,2,4,650,Swargate,1500,Built-up  Area
0,2,5,423,Fatima Nagar,2350,Plot  Area
0,3,2,45,Khadaki,1200,Plot  Area
0,3,2,48,Shukrawar Peth,1244,Super built-up  Area
0,3,2,70,Bhandarkar Road,1200,Plot  Area
0,3,2,78,Hadapsar,1200,Plot  Area
0,3,2,85,Jangali Maharaj Road,1200,Built-up  Area
0,3,2,125,Model colony,1100,Built-up  Area
0,3,2,140,Dhayari Phata,1567,Built-up  Area
0,3,2,170,Kondhwa Budruk,1250,Built-up  Area
0,3,3,38,Padmavati,462,Plot  Area
0,3,3,45,Kasba Peth,640,Built-up  Area
0,3,3,45.03,Dapodi,1225,Super built-up  Area
0,3,3,47.6,Alandi Road,1360,Super built-up  Area
0,3,3,50,Budhwar Peth,1200,Plot  Area
0,3,3,50,Satara Road,440,Plot  Area
0,3,3,50,Vishrant Wadi,1540,Super built-up  Area
0,3,3,51,Kasba Peth,1398,Super built-up  Area
0,3,3,52,Dhayari Phata,1650,Built-up  Area
0,3,3,54.54,Fatima Nagar,1350,Super built-up  Area
0,3,3,57,Laxmi Road,1375,Plot  Area
0,3,3,57,Paud Road,1488,Super built-up  Area
0,3,3,60,Pune Railway Station,1350,Built-up  Area
0,3,3,60,Salunke Vihar,1710,Built-up  Area
0,3,3,62,Sinhagad Road,1470,Built-up  Area
0,3,3,63,Aundh Road,850,Plot  Area
0,3,3,63,Warje,1252,Super built-up  Area
0,3,3,64,Law College Road,1315,Super built-up  Area
0,3,3,65,Aundh,1620,Built-up  Area
0,3,3,65,Baner road,1320,Built-up  Area
0,3,3,65,Karve Nagar,1584,Super built-up  Area
0,3,3,65,Khadaki,1400,Super built-up  Area
0,3,3,65,Uruli Devachi,1304,Super built-up  Area
0,3,3,65,Yerawada,1900,Super built-up  Area
0,3,3,66,Dhankawadi,1200,Plot  Area
0,3,3,66,Wagholi,1200,Plot  Area
0,3,3,68,Katraj,1604,Built-up  Area
0,3,3,68,Khadaki,1400,Built-up  Area
0,3,3,69.1,Ghorpade Peth,1600,Built-up  Area
0,3,3,70,Alandi Road,1569,Built-up  Area
0,3,3,70,Bhavani Peth,1168,Plot  Area
0,3,3,70,Sasson Road,2100,Plot  Area
0,3,3,70,Senapati Bapat Road,1200,Plot  Area
0,3,3,71,Baner,1350,Built-up  Area
0,3,3,71,Wadgaon Sheri,1250,Super built-up  Area
0,3,3,72,Kalyani Nagar,1500,Plot  Area
0,3,3,73.95,Baner road,1664,Super built-up  Area
0,3,3,75,Baner road,1690,Super built-up  Area
0,3,3,75,Dhole Patil Road,1600,Built-up  Area
0,3,3,75,Kondhwa Budruk,1500,Built-up  Area
0,3,3,75,Mangalwar peth,780,Carpet  Area
0,3,3,75,Padmavati,1540,Super built-up  Area
0,3,3,75,Vadgaon Budruk,1350,Super built-up  Area
0,3,3,77,Wagholi,1400,Super built-up  Area
0,3,3,77,Yerawada,1350,Super built-up  Area
0,3,3,77.41,Shukrawar Peth,1450,Super built-up  Area
0,3,3,78,Mundhawa,1575,Super built-up  Area
0,3,3,80,Aundh,2300,Built-up  Area
0,3,3,80,Camp,1625,Plot  Area
0,3,3,80,Erandwane,1512,Super built-up  Area
0,3,3,80,Erandwane,1800,Super built-up  Area
0,3,3,80,Market yard,1700,Built-up  Area
0,3,3,80,Pune Railway Station,1600,Built-up  Area
0,3,3,81,Aundh,1674,Super built-up  Area
0,3,3,81,Navi Peth,1400,Super built-up  Area
0,3,3,83,Model colony,1500,Plot  Area
0,3,3,83.3,Dapodi,1515,Super built-up  Area
0,3,3,85,Ambegaon Budruk,1490,Built-up  Area
0,3,3,85,Budhwar Peth,1200,Plot  Area
0,3,3,85,Dhole Patil Road,1665,Super built-up  Area
0,3,3,85,Viman Nagar,1539,Super built-up  Area
0,3,3,87,Hadapsar,1280,Plot  Area
0,3,3,89,Lulla Nagar,1476,Super built-up  Area
0,3,3,90,Alandi Road,1540,Super built-up  Area
0,3,3,90,Gultekdi,1830,Super built-up  Area
0,3,3,90,Jangali Maharaj Road,1452,Super built-up  Area
0,3,3,90,Karve Nagar,1942,Plot  Area
0,3,3,90,Kasba Peth,1535,Super built-up  Area
0,3,3,90,Padmavati,1674,Super built-up  Area
0,3,3,90,Parvati Darshan,1575,Super built-up  Area
0,3,3,90,Pune Railway Station,1662,Super built-up  Area
0,3,3,90,Sadashiv Peth,1200,Super built-up  Area
0,3,3,90,Uruli Devachi,1340,Built-up  Area
0,3,3,92,Budhwar Peth,1560,Carpet  Area
0,3,3,92.13,Chandan Nagar,1677,Super built-up  Area
0,3,3,92.13,Laxmi Road,1676,Super built-up  Area
0,3,3,92.13,Nana Peth,1675,Super built-up  Area
0,3,3,92.13,Shaniwar Peth,1678,Super built-up  Area
0,3,3,92.13,Shukrawar Peth,1679,Super built-up  Area
0,3,3,94,Swargate,2489,Built-up  Area
0,3,3,95,Aundh Road,800,Plot  Area
0,3,3,95,Baner road,1881,Super built-up  Area
0,3,3,95,Dhayari Phata,1200,Plot  Area
0,3,3,95,Hadapsar Industrial Estate,1596,Built-up  Area
0,3,3,95,Hadapsar Industrial Estate,2325,Plot  Area
0,3,3,95,Kondhwa,1722,Super built-up  Area
0,3,3,95,Kondhwa Khurd,1666,Built-up  Area
0,3,3,95,Lulla Nagar,2099,Built-up  Area
0,3,3,95,Manik Bagh,1622,Super built-up  Area
0,3,3,95,Prabhat Road,1616,Plot  Area
0,3,3,95,Shukrawar Peth,1800,Plot  Area
0,3,3,95,Vishrant Wadi,1645,Built-up  Area
0,3,3,95,Wagholi,1650,Super built-up  Area
0,3,3,95.45,Guruwar peth,1305,Built-up  Area
0,3,3,96.9,Wagholi,1615,Built-up  Area
0,3,3,97,Kondhwa Khurd,1790,Built-up  Area
0,3,3,97.8,Karve Road,1654,Super built-up  Area
0,3,3,98,Wagholi,1939,Built-up  Area
0,3,3,99,Deccan Gymkhana,1365,Plot  Area
0,3,3,99,Senapati Bapat Road,2646,Plot  Area
0,3,3,99.27,Khadaki,1680,Super built-up  Area
0,3,3,100,Chandan Nagar,1450,Super built-up  Area
0,3,3,100,Kharadi,1790,Super built-up  Area
0,3,3,100,Kondhwa,1480,Super built-up  Area
0,3,3,100,Shaniwar Peth,2172,Plot  Area
0,3,3,100,Vishrant Wadi,1720,Super built-up  Area
0,3,3,101,Gultekdi,1703,Super built-up  Area
0,3,3,103,Baner,1748,Super built-up  Area
0,3,3,105,Bhavani Peth,1200,Plot  Area
0,3,3,105,Dapodi,1476,Super built-up  Area
0,3,3,108,Dapodi,1900,Super built-up  Area
0,3,3,110,Anandnagar,1738,Built-up  Area
0,3,3,110,Aundh,1665,Super built-up  Area
0,3,3,110,Balaji Nagar,1800,Super built-up  Area
0,3,3,110,Baner,1850,Super built-up  Area
0,3,3,110,Ganesh Peth,1760,Super built-up  Area
0,3,3,110,Jangali Maharaj Road,1936,Plot  Area
0,3,3,110,Koregaon Park,1200,Plot  Area
0,3,3,110,Laxmi Road,1828,Super built-up  Area
0,3,3,110,Mahatma Gandhi Road,1800,Super built-up  Area
0,3,3,110,Mukund Nagar,1650,Built-up  Area
0,3,3,110,Rasta Peth,1780,Built-up  Area
0,3,3,110,Swargate,1725,Super built-up  Area
0,3,3,110,Tilak Road,1870,Built-up  Area
0,3,3,111,Chandan Nagar,1760,Super built-up  Area
0,3,3,115,Kondhwa Khurd,2493,Super built-up  Area
0,3,3,115,Mundhawa,1760,Super built-up  Area
0,3,3,115,Vishrant Wadi,2493,Super built-up  Area
0,3,3,120,Karve Road,2050,Super built-up  Area
0,3,3,120,Salunke Vihar,1740,Super built-up  Area
0,3,3,120,Sasson Road,1590,Super built-up  Area
0,3,3,120,Sasson Road,2450,Super built-up  Area
0,3,3,120,Warje,1544,Super built-up  Area
0,3,3,122,Bibvewadi,1650,Super built-up  Area
0,3,3,125,Gultekdi,2316,Built-up  Area
0,3,3,125,Hingne Khurd,1925,Built-up  Area
0,3,3,125,Kasba Peth,1592,Super built-up  Area
0,3,3,125,Khadki,1200,Plot  Area
0,3,3,125,Narayangaon,1592,Super built-up  Area
0,3,3,125,Shaniwar Peth,1594,Super built-up  Area
0,3,3,126,Aundh Road,1650,Super built-up  Area
0,3,3,130,Manik Bagh,1750,Super built-up  Area
0,3,3,130,Shaniwar Peth,1667,Super built-up  Area
0,3,3,135,Baner,2400,Super built-up  Area
0,3,3,135,Katraj,1352,Super built-up  Area
0,3,3,140,Ambegaon Budruk,1200,Plot  Area
0,3,3,140,Dapodi,1760,Super built-up  Area
0,3,3,140,Ganeshkhind,1000,Built-up  Area
0,3,3,140,Kasba Peth,1490,Built-up  Area
0,3,3,140,Pashan,1200,Plot  Area
0,3,3,140,Pirangut,946,Plot  Area
0,3,3,140,Senapati Bapat Road,2372,Built-up  Area
0,3,3,145,Bhandarkar Road,2247,Super built-up  Area
0,3,3,145,Dapodi,1300,Plot  Area
0,3,3,150,Anandnagar,1613,Super built-up  Area
0,3,3,150,Chandan Nagar,1760,Super built-up  Area
0,3,3,150,Nana Peth,1800,Super built-up  Area
0,3,3,150,Narayangaon,1798,Super built-up  Area
0,3,3,157,Fergusson College Road,2024,Super built-up  Area
0,3,3,160,Viman Nagar,2400,Built-up  Area
0,3,3,165,Katraj,2505,Super built-up  Area
0,3,3,165,Kondhwa,2000,Super built-up  Area
0,3,3,165,Rasta Peth,1785,Built-up  Area
0,3,3,169,Navi Peth,1405,Built-up  Area
0,3,3,170,Anandnagar,2150,Super built-up  Area
0,3,3,170,Dehu Road,2546,Super built-up  Area
0,3,3,170,Kondhwa Khurd,1850,Built-up  Area
0,3,3,175,Kasba Peth,1720,Super built-up  Area
0,3,3,175,Lulla Nagar,1825,Super built-up  Area
0,3,3,175,Sahakar Nagar,20000,Plot  Area
0,3,3,180,Chandan Nagar,2250,Built-up  Area
0,3,3,180,Tilak Road,2250,Super built-up  Area
0,3,3,187,Karve Road,2200,Super built-up  Area
0,3,3,190,Sasson Road,1200,Built-up  Area
0,3,3,198,Raviwar Peth,3500,Built-up  Area
0,3,3,200,Aundh Road,1200,Plot  Area
0,3,3,200,Jangali Maharaj Road,2040,Super built-up  Area
0,3,3,200,Khadaki,1495,Super built-up  Area
0,3,3,200,Salunke Vihar,1200,Plot  Area
0,3,3,210,Bund Garden Road,1975,Built-up  Area
0,3,3,215,Aundh Road,1095,Plot  Area
0,3,3,219,Dehu Road,2250,Built-up  Area
0,3,3,225,Aundh Road,2968,Super built-up  Area
0,3,3,230,Law College Road,1800,Super built-up  Area
0,3,3,235,Manik Bagh,2955,Super built-up  Area
0,3,3,240,Deccan Gymkhana,1350,Plot  Area
0,3,3,250,Laxmi Road,3000,Plot  Area
0,3,3,250,Yerawada,3339,Built-up  Area
0,3,3,252,Shivaji Nagar,2100,Super built-up  Area
0,3,3,260,Hingne Khurd,3200,Built-up  Area
0,3,3,260,Mundhawa,2750,Super built-up  Area
0,3,3,270,Chandan Nagar,3259,Plot  Area
0,3,3,270,Shivaji Nagar,2500,Super built-up  Area
0,3,3,270,Wanowrie,2400,Plot  Area
0,3,3,285,Khadaki,2820,Built-up  Area
0,3,3,285,Shukrawar Peth,2280,Super built-up  Area
0,3,3,285,Viman Nagar,2180,Super built-up  Area
0,3,3,288,Jangali Maharaj Road,2560,Super built-up  Area
0,3,3,297,Warje,2006,Built-up  Area
0,3,3,300,Ghorpade Peth,1919,Super built-up  Area
0,3,3,300,Karve Nagar,2246,Super built-up  Area
0,3,3,317,Manik Bagh,2300,Super built-up  Area
0,3,3,324,Mukund Nagar,2700,Super built-up  Area
0,3,3,334,Katraj,2386,Super built-up  Area
0,3,3,338,Alandi Road,3000,Built-up  Area
0,3,3,348,Navi Peth,2400,Plot  Area
0,3,3,350,Deccan Gymkhana,5720,Built-up  Area
0,3,3,350,Kondhwa,2700,Plot  Area
0,3,3,360,Pashan,2400,Plot  Area
0,3,3,399,Fatima Nagar,2610,Super built-up  Area
0,3,3,400,Bopodi,3100,Super built-up  Area
0,3,3,400,Narayan Peth,4097,Super built-up  Area
0,3,3,408,Katraj,2400,Plot  Area
0,3,3,499,Parvati Darshan,2610,Plot  Area
0,3,3,500,Sadashiv Peth,3025,Super built-up  Area
0,3,3,500,Shaniwar Peth,2700,Plot  Area
0,3,3,580,Lulla Nagar,3800,Plot  Area
0,3,3,700,Aundh,4470,Plot  Area
0,3,3,950,Bhandarkar Road,2790,Plot  Area
0,3,3,1100,Laxmi Road,4273,Plot  Area
0,3,4,47,Chandan Nagar,612,Plot  Area
0,3,4,58,Dehu Road,1380,Built-up  Area
0,3,4,60,Hadapsar Industrial Estate,1917,Built-up  Area
0,3,4,64.05,Jangali Maharaj Road,1708,Super built-up  Area
0,3,4,72,Sinhagad Road,882,Plot  Area
0,3,4,75,Bibvewadi,1300,Plot  Area
0,3,4,75,Ganeshkhind,2700,Built-up  Area
0,3,4,77,Somwar Peth,600,Plot  Area
0,3,4,86,Pashan,1905,Built-up  Area
0,3,4,90,Kharadi,2000,Plot  Area
0,3,4,95,Kondhwa,600,Plot  Area
0,3,4,95,Kothrud,2000,Plot  Area
0,3,4,95,Satara Road,1200,Plot  Area
0,3,4,100,Karve Nagar,600,Plot  Area
0,3,4,110,Shaniwar Peth,1200,Built-up  Area
0,3,4,115,Salunke Vihar,2200,Built-up  Area
0,3,4,120,Pune Railway Station,1800,Built-up  Area
0,3,4,132,Sahakar Nagar,3000,Built-up  Area
0,3,4,135,Alandi Road,2900,Super built-up  Area
0,3,4,135,Camp,1200,Plot  Area
0,3,4,135,Gokhale Nagar,1670,Plot  Area
0,3,4,135,Prabhat Road,1355,Plot  Area
0,3,4,135,Wadgaon Sheri,1680,Built-up  Area
0,3,4,140,Aundh,1632,Built-up  Area
0,3,4,140,Bhavani Peth,1600,Built-up  Area
0,3,4,140,Dapodi,2062,Super built-up  Area
0,3,4,140,Tilak Road,2062,Super built-up  Area
0,3,4,145,Mangalwar peth,1632,Built-up  Area
0,3,4,146,Yerawada,2268,Super built-up  Area
0,3,4,147,Law College Road,1050,Plot  Area
0,3,4,150,Law College Road,2062,Super built-up  Area
0,3,4,175,Salunke Vihar,1250,Plot  Area
0,3,4,180,Pune Railway Station,1800,Built-up  Area
0,3,4,185,Aundh,2400,Built-up  Area
0,3,4,200,Bund Garden Road,2631,Super built-up  Area
0,3,4,200,Narayan Peth,2400,Plot  Area
0,3,4,200,Warje,2400,Plot  Area
0,3,4,204,Kothrud,2100,Super built-up  Area
0,3,4,210,Erandwane,2100,Carpet  Area
0,3,4,225,Guruwar peth,4500,Carpet  Area
0,3,4,235,Kalyani Nagar,1500,Plot  Area
0,3,4,235,Kharadi,3418,Super built-up  Area
0,3,4,260,Rasta Peth,2375,Super built-up  Area
0,3,4,300,Ganeshkhind,4100,Plot  Area
0,3,4,550,Hadapsar Industrial Estate,3750,Super built-up  Area
0,3,5,130,Manik Bagh,4000,Super built-up  Area
0,3,5,140,Shivaji Nagar,600,Plot  Area
0,3,5,145,Karve Road,2100,Built-up  Area
0,3,5,250,Vishrant Wadi,3300,Built-up  Area
0,3,6,105,Ghorpade Peth,1800,Built-up  Area
0,3,6,120,Bund Garden Road,700,Super built-up  Area
0,3,6,125,Padmavati,1200,Plot  Area
0,3,6,175,Mangalwar peth,1200,Super built-up  Area
0,3,6,175,Mundhawa,1850,Built-up  Area
0,3,6,220,Wakadewadi,1214,Plot  Area
0,3,6,650,Mangalwar peth,2295,Plot  Area
0,3,7,162,Gokhale Nagar,1900,Plot  Area
0,4,2,325,Jangali Maharaj Road,2015,Built-up  Area
0,4,3,65,Pune Railway Station,2500,Built-up  Area
0,4,3,75,Wagholi,1272,Plot  Area
0,4,3,80,Prabhat Road,1808,Plot  Area
0,4,3,88,Bopodi,800,Plot  Area
0,4,3,90,Karve Nagar,600,Plot  Area
0,4,3,95,Ambegaon Budruk,600,Plot  Area
0,4,3,95,Wanowrie,2400,Plot  Area
0,4,3,99,Prabhat Road,600,Plot  Area
0,4,3,115,Vadgaon Budruk,2169,Super built-up  Area
0,4,3,118,Chandan Nagar,1448,Plot  Area
0,4,3,130,Anandnagar,2475,Super built-up  Area
0,4,3,130,Jangali Maharaj Road,2000,Super built-up  Area
0,4,3,130,Senapati Bapat Road,1621,Super built-up  Area
0,4,3,140,Wagholi,2500,Plot  Area
0,4,3,145,Anandnagar,1200,Plot  Area
0,4,3,150,Baner road,1313,Plot  Area
0,4,3,153,Ganesh Peth,1817,Super built-up  Area
0,4,3,158,Bibvewadi,3004,Built-up  Area
0,4,3,160,Uruli Devachi,1650,Plot  Area
0,4,3,175,Ambegaon Budruk,2650,Super built-up  Area
0,4,3,235,Mukund Nagar,2795,Super built-up  Area
0,4,3,240,Lulla Nagar,2150,Super built-up  Area
0,4,3,240,Vishrant Wadi,2900,Super built-up  Area
0,4,3,270,Karve Nagar,2050,Super built-up  Area
0,4,3,284,Kondhwa Budruk,3480,Super built-up  Area
0,4,3,300,Khadaki,2900,Super built-up  Area
0,4,3,300,Mahatma Gandhi Road,3071,Super built-up  Area
0,4,3,310,Salunke Vihar,2560,Super built-up  Area
0,4,3,312,Sadashiv Peth,2601,Super built-up  Area
0,4,3,316,Bund Garden Road,3155,Built-up  Area
0,4,3,350,Bund Garden Road,3200,Super built-up  Area
0,4,3,350,Prabhat Road,2200,Carpet  Area
0,4,3,460,Sadashiv Peth,3290,Built-up  Area
0,4,3,900,Kondhwa Budruk,6729,Super built-up  Area
0,4,4,52.8,Sadashiv Peth,1600,Built-up  Area
0,4,4,60,Chandan Nagar,600,Plot  Area
0,4,4,60,Hingne Khurd,800,Plot  Area
0,4,4,65,Manik Bagh,702,Plot  Area
0,4,4,65,Senapati Bapat Road,600,Plot  Area
0,4,4,72,Wakadewadi,700,Plot  Area
0,4,4,75,Tilak Road,1200,Built-up  Area
0,4,4,77,Ganesh Peth,600,Plot  Area
0,4,4,83,Wagholi,1200,Built-up  Area
0,4,4,85,Pirangut,750,Plot  Area
0,4,4,88,Fatima Nagar,750,Plot  Area
0,4,4,88,Tilak Road,1440,Plot  Area
0,4,4,90,Bibvewadi,1050,Plot  Area
0,4,4,90,Dhayari Phata,1200,Plot  Area
0,4,4,90,Model colony,1200,Plot  Area
0,4,4,90,Uruli Devachi,2000,Built-up  Area
0,4,4,90,Vadgaon Budruk,1749,Plot  Area
0,4,4,95,Paud Road,600,Plot  Area
0,4,4,95,Shukrawar Peth,1200,Plot  Area
0,4,4,95.1,Gultekdi,2090,Super built-up  Area
0,4,4,98,Nagar Road,2600,Built-up  Area
0,4,4,98.88,Shukrawar Peth,2225,Super built-up  Area
0,4,4,99,Pashan,1650,Built-up  Area
0,4,4,100,Dhankawadi,2500,Built-up  Area
0,4,4,100,Laxmi Road,2000,Built-up  Area
0,4,4,100,Mangalwar peth,3000,Built-up  Area
0,4,4,100,Pirangut,2000,Built-up  Area
0,4,4,106,Sasson Road,1974,Super built-up  Area
0,4,4,108,Shaniwar Peth,1700,Built-up  Area
0,4,4,110,Ambegaon Budruk,800,Plot  Area
0,4,4,110,Aundh Road,1800,Plot  Area
0,4,4,110,Khadaki,1500,Plot  Area
0,4,4,110,Kondhwa Khurd,1240,Plot  Area
0,4,4,115,Satara Road,2282,Carpet  Area
0,4,4,120,Bibvewadi,2000,Super built-up  Area
0,4,4,120,Ghorpadi,2130,Built-up  Area
0,4,4,120,Kothrud,3000,Super built-up  Area
0,4,4,120,Laxmi Road,1200,Plot  Area
0,4,4,120,Mangalwar peth,1,Plot  Area
0,4,4,120,Satara Road,1200,Plot  Area
0,4,4,120,Satara Road,2000,Plot  Area
0,4,4,120,Satara Road,3126,Built-up  Area
0,4,4,120,Senapati Bapat Road,3366,Super built-up  Area
0,4,4,120,Uruli Devachi,800,Plot  Area
0,4,4,125,Model colony,2145,Super built-up  Area
0,4,4,125,Tilak Road,1200,Plot  Area
0,4,4,130,Jangali Maharaj Road,1200,Plot  Area
0,4,4,130,Mukund Nagar,1950,Super built-up  Area
0,4,4,130,Nana Peth,1200,Plot  Area
0,4,4,130,Pune Railway Station,3050,Built-up  Area
0,4,4,130,Sadashiv Peth,3000,Super built-up  Area
0,4,4,130,Senapati Bapat Road,1200,Plot  Area
0,4,4,130,Viman Nagar,2736,Super built-up  Area
0,4,4,131,Bhavani Peth,3042,Built-up  Area
0,4,4,134,Sasson Road,3000,Super built-up  Area
0,4,4,135,Guruwar peth,1200,Plot  Area
0,4,4,135,Wakadewadi,1250,Plot  Area
0,4,4,138,Baner,3500,Plot  Area
0,4,4,140,Jangali Maharaj Road,675,Plot  Area
0,4,4,140,Pune Railway Station,2800,Built-up  Area
0,4,4,142,Wanowrie,2750,Super built-up  Area
0,4,4,145,Padmavati,2444,Built-up  Area
0,4,4,150,Baner,3300,Built-up  Area
0,4,4,150,Model colony,875,Plot  Area
0,4,4,150,Pune Railway Station,4500,Built-up  Area
0,4,4,150,Satara Road,3500,Built-up  Area
0,4,4,154,Narayan Peth,1880,Built-up  Area
0,4,4,155,Camp,2100,Plot  Area
0,4,4,160,Law College Road,2540,Built-up  Area
0,4,4,170,Dhankawadi,2500,Built-up  Area
0,4,4,175,Model colony,1350,Plot  Area
0,4,4,180,Jangali Maharaj Road,950,Built-up  Area
0,4,4,180,Nagar Road,1500,Built-up  Area
0,4,4,188,Aundh Road,2503,Super built-up  Area
0,4,4,190,Karve Road,1200,Plot  Area
0,4,4,190,Mundhawa,3750,Plot  Area
0,4,4,199,Gultekdi,3584,Super built-up  Area
0,4,4,200,Aundh Road,3000,Built-up  Area
0,4,4,200,Chandan Nagar,4000,Super built-up  Area
0,4,4,200,Deccan Gymkhana,3400,Built-up  Area
0,4,4,200,Katraj,2300,Plot  Area
0,4,4,200,Prabhat Road,2500,Built-up  Area
0,4,4,204,Baner,2732,Super built-up  Area
0,4,4,207,Khadki,2774,Super built-up  Area
0,4,4,210,Bibvewadi,3750,Plot  Area
0,4,4,210,Karve Nagar,1200,Plot  Area
0,4,4,210,Mangalwar peth,7000,Plot  Area
0,4,4,218,Hadapsar,3565,Built-up  Area
0,4,4,220,Karve Road,2750,Built-up  Area
0,4,4,220,Model colony,1200,Plot  Area
0,4,4,225,Wakadewadi,3600,Built-up  Area
0,4,4,230,Alandi Road,3250,Super built-up  Area
0,4,4,230,Camp,1800,Built-up  Area
0,4,4,235,Manik Bagh,1500,Plot  Area
